start_time,datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
1664377200000,2022-09-28 15:00:00,29.66310011,17.10554311,1056.26387318,1186.52400431
1664380800000,2022-09-28 16:00:00,11.33449594,15.48494173,712.38862202,793.41471582
1664384400000,2022-09-28 17:00:00,24.94114489,15.16366169,700.19208261,748.23434677
1664388000000,2022-09-28 18:00:00,8.49666531,16.16712884,509.71417796,543.78657985
1664391600000,2022-09-28 19:00:00,7.8819677,16.62793826,232.62237638,275.86886965
1664395200000,2022-09-28 20:00:00,1.3220484,12.87500588,76.79378706,111.05206585
1664398800000,2022-09-28 21:00:00,12.73817843,13.76822868,375.68914619,394.88353132
1664402400000,2022-09-28 22:00:00,14.32434432,11.57697786,890.89311781,916.75803619
1664406000000,2022-09-28 23:00:00,1.78754129,10.21312719,42.55557838,57.20132143
1664409600000,2022-09-29 00:00:00,1.97554903,6.93232778,83.35073769,98.77745154
1664413200000,2022-09-29 01:00:00,4.32296482,6.33608486,137.07145659,151.30376883
1664416800000,2022-09-29 02:00:00,2.23721005,5.52969091,129.48887511,143.18144326
1664420400000,2022-09-29 03:00:00,0.0,5.34082685,0.0,0.0
1664424000000,2022-09-29 04:00:00,9.48412413,4.87596195,559.5700844,654.40456506
1664427600000,2022-09-29 05:00:00,15.61949431,5.06098338,488.54710734,531.06280653
1664431200000,2022-09-29 06:00:00,4.60052795,5.46283861,291.66205542,308.23537281
1664434800000,2022-09-29 07:00:00,9.03287541,6.4710281,250.40298028,298.08488853
1664438400000,2022-09-29 08:00:00,3.5785336,6.36468078,251.72702774,300.59682242
1664442000000,2022-09-29 09:00:00,19.23218918,8.79253494,565.55877896,615.43005383
1664445600000,2022-09-29 10:00:00,4.87926155,9.4895723,233.80832945,312.27273916
1664449200000,2022-09-29 11:00:00,21.52221293,11.20929928,411.9414789,430.44425853
1664452800000,2022-09-29 12:00:00,18.19951949,11.5778743,1083.18675425,1237.56732526
1664456400000,2022-09-29 13:00:00,14.38422526,12.97554535,351.01380162,474.67943352
1664460000000,2022-09-29 14:00:00,29.03000491,15.83227813,468.39759529,522.54008835
1664463600000,2022-09-29 15:00:00,29.59580738,19.54903153,1141.2259919,1331.8113319
1664467200000,2022-09-29 16:00:00,7.77261842,17.91194999,164.39497589,225.40593405
1664470800000,2022-09-29 17:00:00,10.53079177,18.71931145,288.03132531,389.63929553
1664474400000,2022-09-29 18:00:00,7.62861037,16.73451109,68.65749336,68.65749336
1664478000000,2022-09-29 19:00:00,1.41256864,14.33637525,233.31943063,339.01647254
1664481600000,2022-09-29 20:00:00,9.49335109,13.63767894,325.31263141,379.73404344
1664485200000,2022-09-29 21:00:00,14.16909812,11.51469226,402.6784208,425.07294361
1664488800000,2022-09-29 22:00:00,11.40762799,8.91638091,602.59137794,661.64242333
1664492400000,2022-09-29 23:00:00,2.65924905,8.18589958,81.35593412,103.71071299
1664496000000,2022-09-30 00:00:00,4.68728105,7.35111233,321.18993477,342.17151664
1664499600000,2022-09-30 01:00:00,12.07757497,7.9866787,309.91275662,326.09452418
1664503200000,2022-09-30 02:00:00,6.79905891,8.75617731,359.87978983,394.34541657
1664506800000,2022-09-30 03:00:00,6.26127829,8.29445263,160.21835786,175.31579212
1664510400000,2022-09-30 04:00:00,18.83815851,8.96146125,1179.5172759,1205.64214471
1664514000000,2022-09-30 05:00:00,6.44772195,8.25290325,178.18367729,206.3271024
1664517600000,2022-09-30 06:00:00,3.77104161,8.41173076,184.63709288,211.17833008
1664521200000,2022-09-30 07:00:00,28.62694433,11.83168265,890.85390699,973.31610736
1664524800000,2022-09-30 08:00:00,67.2150858,19.70846991,4107.08946818,4167.33531984
1664528400000,2022-09-30 09:00:00,18.48815233,21.3783404,560.78493017,647.08533142
1664532000000,2022-09-30 10:00:00,8.09927817,21.64091181,684.98282034,761.33214773
1664535600000,2022-09-30 11:00:00,14.78177841,21.06142894,394.59182357,458.23513057
1664539200000,2022-09-30 12:00:00,9.76487783,21.53530835,442.85363305,546.83315844
1664542800000,2022-09-30 13:00:00,11.74976484,22.67512596,329.57766202,411.2417693
1664546400000,2022-09-30 14:00:00,29.95001575,22.86413616,937.00288282,1048.25055142
1664550000000,2022-09-30 15:00:00,4.39923864,13.89044371,294.65408223,387.13300011
1664553600000,2022-09-30 16:00:00,3.20761984,11.7075105,312.95655045,372.08390201
1664557200000,2022-09-30 17:00:00,6.59775081,11.49300659,145.13420223,145.15051775
1664560800000,2022-09-30 18:00:00,4.0393637,9.95837592,253.40734474,383.73955187
1664564400000,2022-09-30 19:00:00,10.64166115,10.08363068,312.98198244,351.17481791
1664568000000,2022-09-30 20:00:00,15.56799621,10.6290923,1123.76858963,1167.59971563
1664571600000,2022-09-30 21:00:00,10.86141336,7.9021491,247.4690717,282.39674728
1664575200000,2022-09-30 22:00:00,1.53857276,7.49348255,90.306559,106.16152052
1664578800000,2022-09-30 23:00:00,28.30445315,11.07874445,1030.74952318,1075.56921976
1664582400000,2022-10-01 00:00:00,8.34581312,11.32846764,184.52828334,200.29951479
1664586000000,2022-10-01 01:00:00,2.613867,11.12482525,161.68349799,182.97068977
1664589600000,2022-10-01 02:00:00,0.78460756,9.71667474,37.98397518,41.58420057
1664593200000,2022-10-01 03:00:00,20.27834536,10.38958176,907.3456527,932.80388646
1664596800000,2022-10-01 04:00:00,1.710852,9.08235871,70.79191069,78.69919191
1664600400000,2022-10-01 05:00:00,9.0261703,10.1520155,271.41200571,297.86361985
1664604000000,2022-10-01 06:00:00,5.67822079,6.91969659,255.25234046,266.87637709
1664607600000,2022-10-01 07:00:00,8.71022212,6.97175502,278.17528953,304.8577743
1664611200000,2022-10-01 08:00:00,3.92162869,7.15857812,202.61045332,227.45446405
1664614800000,2022-10-01 09:00:00,5.75104,7.86806847,142.11343678,166.78015988
1664618400000,2022-10-01 10:00:00,6.98354405,5.96881114,395.874681,432.9797309
1664622000000,2022-10-01 11:00:00,5.57127132,6.52029961,124.6844708,139.28178288
1664625600000,2022-10-01 12:00:00,86.34498818,17.56584502,4537.77543018,4576.28437333
1664629200000,2022-10-01 13:00:00,31.47169763,21.25062743,1530.72113042,1573.5848813
1664632800000,2022-10-01 14:00:00,5.75217643,20.82804947,189.58168345,230.08705708
1664636400000,2022-10-01 15:00:00,14.87225432,22.39242456,392.91875168,431.29537536
1664640000000,2022-10-01 16:00:00,2.01451542,21.85863534,158.43321924,215.55314983
1664643600000,2022-10-01 17:00:00,12.287727,22.61637576,293.46566046,307.19317503
1664647200000,2022-10-01 18:00:00,2.80335592,22.22095927,210.66144426,243.89196521
1664650800000,2022-10-01 19:00:00,7.38821962,10.94142091,192.38275869,214.25836895
1664654400000,2022-10-01 20:00:00,2.10439676,6.74609221,120.47457259,134.68139286
1664658000000,2022-10-01 21:00:00,4.11420926,6.5120969,113.14662742,127.54048708
1664661600000,2022-10-01 22:00:00,7.21118221,5.41765803,458.19133364,468.72684389
1664665200000,2022-10-01 23:00:00,3.67567955,5.65496719,106.37580804,117.62174561
1664668800000,2022-10-02 00:00:00,5.54186724,4.69127294,350.96775478,354.6795034
1664672400000,2022-10-02 01:00:00,3.67876366,4.81633119,115.28981904,125.07796453
1664676000000,2022-10-02 02:00:00,2.77882759,4.15784661,126.96159505,133.38372424
1664679600000,2022-10-02 03:00:00,1.87605192,4.12522592,49.13665399,54.4055057
1664683200000,2022-10-02 04:00:00,1.95842946,3.81725738,113.67375123,119.46419709
1664686800000,2022-10-02 05:00:00,5.33898265,3.5498003,125.32299743,133.47456625
1664690400000,2022-10-02 06:00:00,3.67236698,3.54932707,230.17453434,257.06568852
1664694000000,2022-10-02 07:00:00,2.01980476,3.04617529,49.50847814,62.61394765
1664697600000,2022-10-02 08:00:00,1.98451942,2.8041404,66.95356384,85.33433524
1664701200000,2022-10-02 09:00:00,2.53558459,2.7693914,58.65573317,73.53195313
1664704800000,2022-10-02 10:00:00,3.29995866,2.97280665,174.91211123,211.19735455
1664708400000,2022-10-02 11:00:00,21.55163507,5.77183602,549.80073692,581.89414699
1664712000000,2022-10-02 12:00:00,7.80938015,6.12474995,500.34976477,538.84723064
1664715600000,2022-10-02 13:00:00,4.21652222,6.20248641,103.25292422,134.92871116
1664719200000,2022-10-02 14:00:00,9.48592405,7.26907488,488.50067215,521.72582285
1664722800000,2022-10-02 15:00:00,3.5514343,7.49291986,80.93123647,102.99159464
1664726400000,2022-10-02 16:00:00,3.30996568,7.60354573,74.90100583,92.67903902
1664730000000,2022-10-02 17:00:00,3.95452589,7.69705534,163.22036602,189.81724253
1664733600000,2022-10-02 18:00:00,5.44138911,5.39559163,329.89263451,348.24890334
1664737200000,2022-10-02 19:00:00,14.4722194,6.34742581,410.53981811,434.16658208
1664740800000,2022-10-02 20:00:00,2.11796749,6.04763227,153.67422171,173.67333394
1664744400000,2022-10-02 21:00:00,2.77257763,5.08858279,53.91863496,63.76928555
1664748000000,2022-10-02 22:00:00,0.9421543,4.7158285,58.93677061,79.14096139
1664751600000,2022-10-02 23:00:00,20.71565246,7.20235518,561.57621507,580.03826877
1664755200000,2022-10-03 00:00:00,2.83038141,7.04176311,178.81006552,192.46593566
1664758800000,2022-10-03 01:00:00,7.6443635,7.35647374,222.41884589,229.33090487
1664762400000,2022-10-03 02:00:00,2.35130936,5.62491516,139.23252518,148.13248992
1664766000000,2022-10-03 03:00:00,1.197402,5.49340581,29.35130276,38.31686384
1664769600000,2022-10-03 04:00:00,4.33912264,5.71719795,162.87422878,173.56490541
1664773200000,2022-10-03 05:00:00,2.80505896,5.98332719,108.25721685,120.61753529
1664776800000,2022-10-03 06:00:00,8.08242983,4.1785811,420.70452733,452.61607067
1664780400000,2022-10-03 07:00:00,3.55790838,4.28251352,78.70612039,96.06352615
1664784000000,2022-10-03 08:00:00,6.52530538,4.12264808,286.4951153,358.89179567
1664787600000,2022-10-03 09:00:00,12.98815344,5.64219723,165.55684767,168.8459947
1664791200000,2022-10-03 10:00:00,9.53004996,6.83257551,313.18511161,428.85224813
1664794800000,2022-10-03 11:00:00,10.07154267,7.65149266,259.67928153,312.21782276
1664798400000,2022-10-03 12:00:00,2.23419109,7.56994011,178.31958776,223.41910947
1664802000000,2022-10-03 13:00:00,13.34776144,8.32213034,389.85019825,453.82388912
1664805600000,2022-10-03 14:00:00,7.61803243,8.90214806,487.52679259,548.4983349
1664809200000,2022-10-03 15:00:00,43.98375856,14.25335566,1736.20436726,1847.31785939
1664812800000,2022-10-03 16:00:00,8.03330248,13.5455198,843.44225661,931.86308773
1664816400000,2022-10-03 17:00:00,21.08156546,15.1957363,481.64071531,505.95757097
1664820000000,2022-10-03 18:00:00,4.47957733,14.39688411,342.38716661,376.28449595
1664823600000,2022-10-03 19:00:00,20.07190649,16.94512917,773.82583605,863.09197909
1664827200000,2022-10-03 20:00:00,2.33873131,15.37241058,157.57229551,184.7597737
1664830800000,2022-10-03 21:00:00,23.5690638,17.65112935,665.76249974,707.07191385
1664834400000,2022-10-03 22:00:00,2.39054757,11.70924206,143.02295038,167.33832973
1664838000000,2022-10-03 23:00:00,3.49109411,11.06035515,85.73405884,104.73282343
1664841600000,2022-10-04 00:00:00,9.54885509,9.4128251,617.47764824,639.77329084
1664845200000,2022-10-04 01:00:00,1.92956256,9.04853728,49.95642191,55.95731417
1664848800000,2022-10-04 02:00:00,1.91224152,6.45429942,71.27194651,80.31414404
1664852400000,2022-10-04 03:00:00,7.95245203,7.25625953,264.62192379,278.33582115
1664856000000,2022-10-04 04:00:00,2.28991772,4.21638151,79.97841882,87.01687318
1664859600000,2022-10-04 05:00:00,21.10980031,6.89056048,824.46000779,865.50181267
1664863200000,2022-10-04 06:00:00,4.96513636,7.10113794,276.77259117,317.76872722
1664866800000,2022-10-04 07:00:00,62.79965366,14.70839488,1152.55781453,1193.19341952
1664870400000,2022-10-04 08:00:00,10.24391194,15.89615908,632.28573614,706.829924
1664874000000,2022-10-04 09:00:00,15.36446619,17.81790546,481.5496175,553.12078293
1664877600000,2022-10-04 10:00:00,4.46004479,17.31899014,357.29381319,432.62434435
1664881200000,2022-10-04 11:00:00,35.09804915,22.00586606,643.86208406,666.86293382
1664884800000,2022-10-04 12:00:00,9.27187577,20.31473398,743.46909971,843.74069533
1664888400000,2022-10-04 13:00:00,29.32029575,23.79404246,796.629268,850.28857671
1664892000000,2022-10-04 14:00:00,22.71500294,18.06766379,1528.33474135,1635.48021162
1664895600000,2022-10-04 15:00:00,20.88947181,19.58845806,599.91828851,647.57362601
1664899200000,2022-10-04 16:00:00,13.14073259,19.27078183,1136.39429509,1195.80666545
1664902800000,2022-10-04 17:00:00,27.99814467,22.63336753,881.68031416,1007.93320828
1664906400000,2022-10-04 18:00:00,5.95568931,18.47017326,305.40032651,333.51860161
1664910000000,2022-10-04 19:00:00,14.9008461,19.27431188,394.72120554,461.92622919
1664913600000,2022-10-04 20:00:00,8.98999561,16.36998329,608.73690357,638.28968818
1664917200000,2022-10-04 21:00:00,31.32403185,17.59984456,1057.3852749,1127.66514659
1664920800000,2022-10-04 22:00:00,4.36877362,15.23974482,325.80913256,353.87066294
1664924400000,2022-10-04 23:00:00,4.16131964,13.95697154,95.49334174,112.35563025
1664928000000,2022-10-05 00:00:00,1.5822928,10.18327842,80.12690514,91.77298258
1664931600000,2022-10-05 01:00:00,11.27606656,10.94333231,333.36268022,372.11019648
1664935200000,2022-10-05 02:00:00,5.18756933,9.55572134,387.17055638,399.44283851
1664938800000,2022-10-05 03:00:00,14.22878654,10.30412005,438.24075369,455.32116921
1664942400000,2022-10-05 04:00:00,2.13798481,6.13468476,97.25183037,106.89924036
1664946000000,2022-10-05 05:00:00,10.51085255,7.0121246,216.88576302,220.7279035
1664949600000,2022-10-05 06:00:00,5.09187375,7.14506091,274.62948277,310.60429848
1664953200000,2022-10-05 07:00:00,5.58426743,7.71677157,207.03603507,256.87630165
1664956800000,2022-10-05 08:00:00,2.74363773,6.49785316,116.46384512,139.92552448
1664960400000,2022-10-05 09:00:00,8.49804497,6.97077825,246.03973536,322.92570874
1664964000000,2022-10-05 10:00:00,1.96202526,5.21838379,83.58644364,109.87341476
1664967600000,2022-10-05 11:00:00,10.03726699,6.34685267,264.14486301,381.41614572
1664971200000,2022-10-05 12:00:00,54.37377092,12.61298386,4158.29315067,4186.78036101
1664974800000,2022-10-05 13:00:00,15.9853023,14.16918794,482.01260821,543.50027803
1664978400000,2022-10-05 14:00:00,6.58680293,14.3124073,363.71401986,434.72899335
1664982000000,2022-10-05 15:00:00,6.58145897,14.86066748,143.72704784,210.60668696
1664985600000,2022-10-05 16:00:00,7.89766194,14.77489847,490.19141989,521.24568834
1664989200000,2022-10-05 17:00:00,5.14514027,15.22962919,130.9774927,185.2250497
1664992800000,2022-10-05 18:00:00,2.10328479,14.09620316,134.8458706,153.53978984
1664996400000,2022-10-05 19:00:00,9.96194548,7.75165667,354.35351417,418.40171023
1665000000000,2022-10-05 20:00:00,1.34226965,5.65979486,99.03277304,119.46199921
1665003600000,2022-10-05 21:00:00,16.55702011,7.0841116,307.6716931,314.58338207
1665007200000,2022-10-05 22:00:00,14.87959561,8.26955969,549.94629475,610.0634201
1665010800000,2022-10-05 23:00:00,4.22782914,7.74529786,179.28326432,194.4801404
1665014400000,2022-10-06 00:00:00,4.66857011,7.67721641,395.34664091,410.8341694
1665018000000,2022-10-06 01:00:00,6.31717206,8.27920031,169.350653,189.51516191
1665021600000,2022-10-06 02:00:00,8.21934998,8.03025809,396.99290225,410.96749901
1665025200000,2022-10-06 03:00:00,9.02448803,9.12771786,237.45847521,243.66117671
1665028800000,2022-10-06 04:00:00,5.13191734,7.49556032,234.01378071,251.46394975
1665032400000,2022-10-06 05:00:00,12.8888315,7.21116545,332.94742648,373.77611345
1665036000000,2022-10-06 06:00:00,2.42894498,6.954182,179.94441924,199.17348834
1665039600000,2022-10-06 07:00:00,7.5997723,7.37292517,217.0447432,258.39225833
1665043200000,2022-10-06 08:00:00,4.40365407,7.09956546,185.24416556,246.60462777
1665046800000,2022-10-06 09:00:00,164.24935109,29.38956562,3455.8248298,4434.73247948
1665050400000,2022-10-06 10:00:00,31.65324272,32.62224486,1815.31073711,1962.50104878
1665054000000,2022-10-06 11:00:00,11.95650236,33.59718557,243.9217481,418.47758248
1665057600000,2022-10-06 12:00:00,7.05902733,32.76435641,413.57348712,536.48607678
1665061200000,2022-10-06 13:00:00,9.97413749,33.84224105,171.63978301,219.43102469
1665064800000,2022-10-06 14:00:00,6.66824359,33.70916552,382.85956609,566.80070548
1665068400000,2022-10-06 15:00:00,6.78820389,34.0498155,134.16886312,196.85791293
1665072000000,2022-10-06 16:00:00,3.76385972,11.12331673,235.59005524,350.03895354
1665075600000,2022-10-06 17:00:00,15.9506214,8.88008511,513.63966722,590.17299162
1665079200000,2022-10-06 18:00:00,1.91909813,7.44617022,268.27942527,353.11405506
1665082800000,2022-10-06 19:00:00,6.03280097,7.29956646,164.58317811,199.08243206
1665086400000,2022-10-06 20:00:00,1.34104675,6.06626778,65.69994355,116.67106764
1665090000000,2022-10-06 21:00:00,26.37464749,8.88146834,788.09394487,843.98871981
1665093600000,2022-10-06 22:00:00,14.59493917,9.99671623,991.64688538,1080.0254984
1665097200000,2022-10-06 23:00:00,6.40310829,10.37375174,163.1618747,192.09324872
1665100800000,2022-10-07 00:00:00,3.38011531,8.57796516,142.13880628,152.10518881
1665104400000,2022-10-07 01:00:00,5.26248076,9.05559125,159.62979439,205.23674953
1665108000000,2022-10-07 02:00:00,3.69521586,8.72165052,137.80960967,140.41820273
1665111600000,2022-10-07 03:00:00,8.32302139,9.71907547,287.82643386,332.92085569
1665115200000,2022-10-07 04:00:00,1.70521565,6.19487092,60.47641958,88.67121375
1665118800000,2022-10-07 05:00:00,4.37804922,4.73531521,104.4704279,118.2073289
1665122400000,2022-10-07 06:00:00,1.17700755,3.98872939,49.97139127,57.6733701
1665126000000,2022-10-07 07:00:00,8.88185932,4.77469282,292.73576624,381.91995069
1665129600000,2022-10-07 08:00:00,12.18014562,5.76293066,752.55395917,840.43004769
1665133200000,2022-10-07 09:00:00,22.54803186,8.45619009,713.4294145,834.27717883
1665136800000,2022-10-07 10:00:00,3.26860468,7.73413056,162.39444572,232.070932
1665140400000,2022-10-07 11:00:00,16.7876131,9.88875876,431.04378283,503.62839294
1665144000000,2022-10-07 12:00:00,6.0568524,10.12858779,283.82957797,399.75225807
1665147600000,2022-10-07 13:00:00,24.72992608,13.49329044,596.92338476,717.16785646
1665151200000,2022-10-07 14:00:00,4.04855704,12.80281868,293.79442713,417.00137464
1665154800000,2022-10-07 15:00:00,28.12819226,15.08111106,729.6868571,815.71757543
1665158400000,2022-10-07 16:00:00,8.78212185,13.11455249,498.64305855,614.7485296
1665162000000,2022-10-07 17:00:00,14.05587485,14.65559108,299.31590665,421.6762455
1665165600000,2022-10-07 18:00:00,2.10073085,12.55746505,140.53756687,174.36066079
1665169200000,2022-10-07 19:00:00,23.97565598,15.11729413,673.73507284,815.17230334
1665172800000,2022-10-07 20:00:00,3.48143971,12.08179608,211.73887757,268.07085746
1665176400000,2022-10-07 21:00:00,10.74868657,13.03895744,322.28919205,365.45534329
1665180000000,2022-10-07 22:00:00,12.24514007,10.76994998,1076.76002261,1102.06260663
1665183600000,2022-10-07 23:00:00,3.66095736,10.03835506,90.77763618,106.16776331
